X,Y,宽度,高度,旋转角度,面积,类别
197.3146973,273.8268738,286.505188,98.39515686,-29.70531273,28190.72291,1
234.2671204,522.2876587,252.3825073,112.1083221,-87.87889862,28294.17943,0
75.19270325,492.1946716,136.1941376,56.47732162,-54.16234207,7691.880111,0
141.011673,287.7280579,250.0076599,53.42922974,-83.02722931,13357.7167,1
141.1009064,218.7839813,152.9056396,61.41817093,-1.527525306,9391.184712,0
284.2046814,498.3442993,215.1277771,58.71131134,-47.31706238,12630.4339,0
313.4324341,450.405426,98.96819305,44.05892944,-80.53767395,4360.432635,0
216.9431,421.7012939,143.4214478,58.1450882,-10.78429699,8339.252729,0
83.57888031,350.226593,179.5653839,67.88793945,-76.29303741,12190.32391,0
289.5,502,97,40,-90,3880,0
41.55367279,476.1602173,109.3439255,41.9218483,-34.90249634,4583.899456,0
188.3478699,257.2222595,145.6122894,50.7182579,-85.72415924,7385.201649,1
174.2636719,203.1447754,178.2528381,51.61568451,-87.79740143,9200.642256,0
158.1535339,495.6251526,178.0090027,53.73752213,-75.57923126,9565.76272,0
132.0181274,264.639679,134.708786,57.16928482,-27.05060005,7701.204955,1
130.2011414,179.4475861,139.3266296,29.95785904,-19.79887581,4173.927531,0
243,267.5,144,67,0,9648,0
179.5,124,359,170,0,61030,0
214,294.5,126,55,0,6930,0
134.922821,504.3570251,107.9958878,33.67860413,-17.0490303,3637.150751,0
285.4224548,533.1810303,171.3549194,79.8343277,-66.80140686,13680.00479,0
297.9561768,435.2139282,143.9506073,47.09805298,-68.96248627,6779.793329,0
331.83078,324.1461792,118.8413467,48.67671585,-52.12501526,5784.806467,0
295.184845,194.6026764,176.2342224,56.29561996,-58.34445572,9921.21481,0
187,162.5,116,29,0,3364,0
128.5,44,257,88,0,22616,0
144.4425049,498.3574219,182.3643799,78.24411774,-40.39990234,14268.94001,0
225.2198181,251.3585815,143.0583801,53.63764191,-7.650650978,7673.314165,0
74,252,148,66,0,9768,0
160.993927,292.9451294,217.9918671,58.86001205,-6.340191364,12831.00392,1
130.1371002,390.5421448,278.0272522,86.99397278,-11.20079708,24186.69521,0
175.5673065,146.1019287,334.134552,105.0360031,-82.34603119,35096.15784,0
175,517.5,82,33,0,2706,0
156.5771637,199.1592102,89.60080719,25.13561821,-2.663000822,2252.171681,0
180.853302,118.1151581,135.178833,52.68315506,-81.95709991,7121.64742,0
128.5410614,295.2680359,157.2793121,70.2609787,-88.09085083,11050.5984,0
208,35,102,44,0,4488,0
187.5,543,93,42,0,3906,0
153.462738,427.0351563,293.1258545,112.2747421,-24.90476799,32910.62972,0
101,16.5,88,33,0,2904,0
153.5,461.5,199,63,0,12537,0
135.9895935,237.2504272,110.8621292,21.14831352,-2.385944128,2344.547066,0
309.2822266,238.7030945,102.4557343,48.91203308,-3.433630466,5011.318263,0
166.5,63.5,93,41,0,3813,0
85.76184082,528.1364746,129.1910706,63.38883972,-45.76390457,8189.272065,0
126.7698517,314.2584534,168.9608765,53.32965851,-31.45682335,9010.625843,1
172.7204285,188.4702759,161.9427185,72.92144012,-28.92642593,11809.09625,0
181.8606567,257.5533447,231.625885,72.94393158,-87.7542572,16895.70271,1
175,182,120,56,0,6720,0
247.8615112,25.00769806,121.2971115,46.92259598,-74.74488068,5691.575357,0
126.252182,332.0164185,159.6766968,47.66584396,-86.28471375,7611.124513,0
200.5,268,109,36,-90,3924,0
95,189.5,158,75,0,11850,0
85.83769989,219.6708374,192.6085815,55.0379715,-73.03385162,10600.78562,1
82.25932312,154.7664642,132.1625671,62.36102676,-74.47589111,8241.793387,0
179.5,532.5,359,93,0,33387,0
102.6334457,414.7026978,208.9436951,97.95667267,-2.38594389,20467.42914,0
163,275,326,138,0,44988,1
179.4999695,113.4999847,358.999939,144.9999695,0,52054.98019,0
155.5655212,51.38332367,104.0077744,44.87755585,-36.71420288,4667.614702,0
18,470.5,81,36,-90,2916,0
208.2676849,313.0155029,305.9873962,61.79615402,-3.814074993,18908.84427,0
244.6091766,227.8187866,131.0403137,57.02863693,-7.594643593,7473.050475,0
171.5,66,343,132,0,45276,0
170.5,356,71,34,0,2414,0
105.8461456,59.76922607,107.8638611,34.12420654,-78.69007111,3680.768674,0
48,16,96,32,-90,3072,0
230.1712799,199.008667,121,43.70588303,-28.07248878,5288.411846,0
129.4999847,550.499939,124.9999847,56.99999237,0,7124.998177,0
56.3581543,361.7597351,132.0090637,42.92620468,-25.24053001,5666.648089,0
145.1595612,258.5598755,282.8270264,94.49208832,-62.49768066,26724.91635,1
224.9052124,170.3444824,284.5630493,90.62071991,-70.15311432,25787.30839,0
140.8148499,527.9150391,219.8643188,91.39852905,-82.54569244,20095.27533,0
260.1524658,453.3736877,188.4859924,65.05846405,-84.6441803,12262.60916,0
243.2618256,118.3103256,87.12922668,39.74315643,-40.15599823,3462.790486,0
162.5,31,223,62,0,13826,0
243.4260864,248.0083923,136.3360291,40.10058594,-59.6208725,5467.154649,0
189.4283295,188.4752502,99.28596497,40.68200302,-14.6208744,4039.151927,0
271.4205933,378.9890747,167.588501,50.63470459,-86.94712067,8485.79424,0
191.5,158,141,70,0,9870,0
